VendorNumber,VendorName,Brand,TotalSalesQuantity,TotalSalesDollars,TotalPurchaseDollars,FreightCost,AvgSalesPrice,TargetMargin,RequiredSalesDollars,UpsideDollars,NeededPriceDeltaPerUnit
12546,JIM BEAM BRANDS COMPANY    ,655,17,186.82999999999998,142.63,0.7300348088808047,10.989999999999998,0.35,220.55389970597048,33.723899705970496,1.9837588062335585
12546,JIM BEAM BRANDS COMPANY    ,657,60,479.4,297.12,1.5207736269695347,7.989999999999999,0.35,459.44734404149153,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,661,45630,696211.7,52017.93,266.24763083450244,15.257762436993206,0.35,80437.19635513,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,676,300664,3323750.36,117025.85,598.9829912280989,11.054700130378096,0.35,180961.2815249663,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,712,30,329.7,302.48,1.5482081538965564,10.99,0.35,467.73570485214856,138.03570485214857,4.601190161738286
12546,JIM BEAM BRANDS COMPANY    ,734,120,2998.8,1635.6000000000001,8.371625418253133,24.990000000000002,0.35,2529.187116028082,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,742,256,3325.44,706.52,3.6162391724775027,12.99,0.35,1092.5172910345807,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,757,13542,263420.57999999996,38111.399999999994,195.06869953852555,19.452117855560477,0.35,58933.028768520795,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,776,22,505.78,760.2,3.89099391229887,22.99,0.35,1175.5246060189213,669.7446060189213,30.442936637223696
12546,JIM BEAM BRANDS COMPANY    ,781,32,415.68,446.77000000000004,2.286739476713715,12.99,0.35,690.8565222718672,275.1765222718672,8.59926632099585
12546,JIM BEAM BRANDS COMPANY    ,788,1,14.99,11.19,0.057274693342047295,14.99,0.35,17.30349952821853,2.3134995282185304,2.3134995282185304
12546,JIM BEAM BRANDS COMPANY    ,806,7600,98724.0,11241.980000000001,57.540746832656744,12.99,0.35,17383.878072050244,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,807,211074,3989753.26,137446.47,703.5035228058001,18.902154031287605,0.35,212538.4208043166,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,858,196522,2356298.78,78724.2,402.9405195351206,11.989999999999998,0.35,121734.06233774632,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,869,165,1648.3500000000001,651.02,3.3321689776174823,9.99,0.35,1006.6956445809499,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,871,531,5304.69,1021.36,5.227710526526669,9.989999999999998,0.35,1579.3657085023488,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,872,84,839.16,388.26,1.9872629523666918,9.99,0.35,600.3804045421025,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,874,628,5645.72,751.52,3.84656635749914,8.99,0.35,1162.1024097807679,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,875,3146,28282.54,3273.44,16.754716011938452,8.99,0.35,5061.838024633751,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,876,5260,47287.4,5807.52,29.725105190152508,8.99,0.35,8980.377084907926,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,877,5378,48348.22,6654.96,34.062626738479985,8.99,0.35,10290.804041136122,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,878,16227,162107.73,13666.72,69.9514921350871,9.99,0.35,21133.340757130904,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,879,931,9300.69,1073.0000000000002,5.492023767293723,9.99,0.35,1659.2184981035289,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,881,660,5933.4,1187.36,6.077361920162043,8.99,0.35,1836.0574798771722,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,882,477,6196.2300000000005,976.6600000000001,4.9989188560718425,12.99,0.35,1510.244490547803,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,884,1845,16586.55,1777.0800000000002,9.095774087961164,8.99,0.35,2747.962729366094,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,887,1767,22953.33,3298.7500000000005,16.884262257558404,12.99,0.35,5100.975788088552,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,888,51,458.49,194.13,0.9936314761833459,8.99,0.35,300.19020227105125,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,889,4575,49685.25,8501.76,43.515254411768005,10.860163934426229,0.35,13146.577314479644,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,905,258,3351.42,1231.36,6.302570723294312,12.99,0.35,1904.0962626512219,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,906,1206,15665.94,2527.3500000000004,12.935942468098593,12.99,0.35,3908.1322191816907,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,921,501,20061.99,12313.56,63.025502497667546,40.04389221556887,0.35,19040.900773073332,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,923,6,77.94,39.68,0.20309739337019095,12.99,0.35,61.35861137441568,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,929,2868,37255.32,4055.3599999999997,20.756881178874433,12.99,0.35,6270.949047967498,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,954,11,142.89000000000001,102.85,0.5264255773216768,12.990000000000002,0.35,159.04065473434102,16.150654734341003,1.4682413394855458
12546,JIM BEAM BRANDS COMPANY    ,971,1288,20595.12,4122.62,21.10114354475344,15.989999999999998,0.35,6374.955605453467,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1004,990,22307.1,6922.500000000001,35.431998629161974,22.53242424242424,0.35,10704.510767121788,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1005,1923,67285.77,6752.98,34.564330531276006,34.99,0.35,10442.37589312504,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1006,157,626.4300000000001,279.46,1.4303830028032651,3.99,0.35,432.1390507735434,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1012,300,10923.0,7333.05,37.53335031384271,36.41,0.35,11339.359000482835,416.35900048283474,1.3878633349427825
12546,JIM BEAM BRANDS COMPANY    ,1035,5,60.95,25.77,0.13190070128905795,12.190000000000001,0.35,39.849078001983166,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1168,2239,44027.61,9296.279999999999,47.581911190510034,19.663961589995534,0.35,14375.17217106232,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1239,58942,3020512.58,138885.27,710.8678506682252,51.24550541210003,0.35,214763.28900102802,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1243,14,181.85999999999999,103.60000000000001,0.5302643637387042,12.989999999999998,0.35,160.20040671344418,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1249,67274,1653069.26,96877.56000000001,495.85634859032956,24.572186282962214,0.35,149805.2559209082,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1252,52,935.4799999999999,415.2,2.1251521604663126,17.99,0.35,642.0386956314866,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1258,20565,480299.35,59707.18000000001,305.6041487773387,23.35518356430829,0.35,92327.36022888822,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1261,73312,72578.88,17592.76,90.04646416802822,0.9900000000000001,0.35,27204.317637181575,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1273,21619,654091.8099999999,57766.29000000001,295.66993255207984,30.255414681530134,0.35,89326.0922039263,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1278,195623,6896917.7700000005,221025.25,1131.2916366934173,35.25617013336878,0.35,341779.2948256821,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1297,67160,67148.4,31483.59,161.14503686834198,0.999827278141751,0.35,48684.20774902822,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1309,1787,109634.13,52261.439999999995,267.4940080083828,61.350940123111364,0.35,80813.7446277052,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1340,2793,50250.07,7615.1,38.976989925739446,17.99143215180809,0.35,11775.503061424215,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1345,658565,25266434.35,363050.45,1858.2308482075312,38.365893040170675,0.35,561397.9705357039,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1346,1291177,39908602.23,575927.0,2947.8143263990414,30.90869975998643,0.35,890576.6374252292,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1347,7299,291887.01,28615.84,146.46679720510195,39.99,0.35,44249.702764930924,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1348,187815,3288661.8499999996,126214.4,646.0134991376669,17.510112877033247,0.35,195169.86692175025,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1355,228076,875604.74,55179.95,282.4320567363273,3.839091969343552,0.35,85326.74162574818,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1358,107732,6703835.68,218749.25000000003,1119.6421995132118,62.22696766049084,0.35,338259.8341530973,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1359,63030,1868705.7,124768.35,638.612063006544,29.647877201332697,0.35,192933.78778924083,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1366,797086,1028240.9400000001,50690.58,259.45374663364754,1.29,0.35,78384.6673025133,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1373,168957,2568017.43,121750.71999999999,623.1666802657251,15.199236669685186,0.35,188267.51796963956,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1375,878560,13543151.9,289604.5,1482.3064278799764,15.415170164815153,0.35,447825.8560428922,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1376,10082676,229483296.24,1773427.14,9077.077355492758,22.760157743837055,0.35,2742314.180546912,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1377,68451,1678862.49,83860.3,429.2290407571125,24.526485953455758,0.35,129676.19852424171,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1378,348253,3304920.97,157919.4,808.2917969401344,9.49,0.35,244196.44891836942,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1379,277262,4286911.88,156065.98,798.8052855787387,15.46159185175033,0.35,241330.43890089038,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1382,97753,3994008.47,153709.91999999998,786.7460707444701,40.858167728867656,0.35,237687.17857037607,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1385,1973024,54387882.76,839431.6,4296.531498804657,27.565748191608414,0.35,1298043.2792289301,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1388,155405,3867576.9499999997,134443.9,688.1352228962352,24.887081818474307,0.35,207895.43880445574,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1389,250154,747960.4600000001,65408.72000000001,334.7868078548558,2.99,0.35,101143.85662746902,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1390,3984,147162.16,12339.359999999999,63.157556750413285,36.93829317269076,0.35,19080.79624115448,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1392,415,6532.849999999999,1749.0,8.95204992450766,15.741807228915661,0.35,2704.5416152684734,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1393,166,828.34,194.68,0.9964465862224994,4.99,0.35,301.04068705572695,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1394,140017,2374644.8299999996,110087.76,563.4711970252815,16.959689394859193,0.35,170232.6633800389,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1395,125058,1047420.42,53308.08,272.8511112290728,8.375477138607687,0.35,82432.20170958318,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1396,981093,14659945.07,191814.12,981.7779179333922,14.942462202869656,0.35,296609.0737198975,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1397,86708,1296920.42,91287.84,467.24602697568173,14.957332887392166,0.35,141161.67081073183,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1399,723,27301.77,5617.62,28.753124469361193,37.761784232365144,0.35,8686.727883799016,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1415,201115,2798510.85,104502.62000000001,534.8843175996872,13.914978246277006,0.35,161596.16048861493,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1416,13,363.87,99.14999999999999,0.5074875643310088,27.990000000000002,0.35,153.31921163743232,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1468,45378,1927887.22,146302.53999999998,748.8322711047906,42.48506368724933,0.35,226232.88041708426,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1476,77368,1758802.32,185682.45,950.3936892538007,22.73294281873643,0.35,287127.4518296212,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1483,40961,122473.39,16949.88,86.75595881899022,2.9899999999999998,0.35,26210.209167413832,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1484,3643,206020.57,50425.14,258.0951233449332,56.552448531430144,0.35,77974.20788206912,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1494,119,10232.81,7871.85,40.29113447583512,85.99,0.35,12172.524822270516,1939.7148222705164,16.300124556895096
12546,JIM BEAM BRANDS COMPANY    ,1515,68445,1056972.55,52525.200000000004,268.84403241552303,15.442655416757981,0.35,81221.60620371619,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1520,94219,375933.81,33709.24,172.5367635204177,3.9899999999999998,0.35,52125.81040541602,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1663,72511,71785.89,17482.5,89.48211138090633,0.99,0.35,27033.818632893697,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1698,715,92942.85,43680.06,223.5712280305832,129.99,0.35,67544.04804312397,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1737,1005630,51498863.7,601519.1,3078.80446754998,51.21054831299782,0.35,930150.6222577692,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1812,212,63597.880000000005,37894.08,193.95637278632776,299.99,0.35,58596.97903505589,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1832,840,108351.6,32481.750000000004,166.2540009350353,128.99,0.35,50227.69846297698,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1836,9167,288048.33,27575.37,141.1412744006694,31.42231155230719,0.35,42640.786576001025,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1878,8,127.91999999999999,53.25,0.2725538356089382,15.989999999999998,0.35,82.34239051632144,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1932,50203,49700.97,12667.109999999999,64.83510641465422,0.99,0.35,19587.607856022543,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1962,279054,4262399.46,167988.88,859.8312410075051,15.27446107205057,0.35,259767.24806308848,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1964,9531,289794.69,33197.73,169.91866000018624,30.405486307837585,0.35,51334.84409230798,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1993,24949,499835.50999999995,58017.96000000001,296.9580757221775,20.034290352318727,0.35,89715.25857803413,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,1994,2,1999.98,18604.56,95.22524296369254,999.99,0.35,28768.9003737903,26768.9203737903,13384.46018689515
12546,JIM BEAM BRANDS COMPANY    ,2036,13,483.87,145.65,0.7454923221867015,37.22076923076923,0.35,225.2238343418257,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2037,75962,75202.38,17305.38,88.57554358066116,0.9900000000000001,0.35,26759.931605508707,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2075,52,10399.48,7769.5199999999995,39.767370457095915,199.98999999999998,0.35,12014.288262241686,1614.808262241686,31.054005043109346
12546,JIM BEAM BRANDS COMPANY    ,2120,8800958,144093154.42,1190145.33,6091.618302789963,16.37243972985668,0.35,1840364.5358504462,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2121,141914,1480869.86,72680.4,372.0060430721478,10.43498076299731,0.35,112388.31698934175,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2122,245445,2560171.55,102921.0,526.7889824358222,10.430734176699463,0.35,159150.44458836282,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2155,52901,1932613.99,69985.5,358.2125157184853,36.53265514829587,0.35,108221.09617802843,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2156,2791,101636.09000000001,17632.600000000002,90.25038050250073,36.41565388749552,0.35,27265.923662311543,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2159,10677,452223.23000000004,43047.3,220.33252070626565,42.35489650650932,0.35,66565.58849339426,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2161,18234,383097.66,45123.82,230.9609430671797,21.010072392234285,0.35,69776.5860662572,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2173,2529,45852.71,17133.32,87.6948747927762,18.130767101621196,0.35,26493.86903814273,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2182,11916,239990.84,32676.02,167.24834898468313,20.14021819402484,0.35,50528.10515228412,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2183,25016,504125.83999999997,46854.27,239.8180470076395,20.152136232811,0.35,72452.44314924252,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2195,13,220.87,173.94,0.890291345836971,16.990000000000002,0.35,268.9696789935953,48.09967899359532,3.6999753071996397
12546,JIM BEAM BRANDS COMPANY    ,2204,7,3009.9300000000003,27073.35,138.57174432456802,429.99000000000007,0.35,41864.49499126856,38854.56499126856,5550.652141609795
12546,JIM BEAM BRANDS COMPANY    ,2226,27415,1034062.8500000001,81889.20000000001,419.1401982149759,37.71887105599125,0.35,126628.2156895615,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2254,36793,492199.07,52879.99,270.65998312605245,13.377519365096623,0.35,81770.23074327085,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2270,2740,210683.59999999998,37331.58,191.0772829735573,76.89182481751824,0.35,57727.16505072855,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2277,1829,23994.71,72275.32,369.9326889364019,13.119032258064516,0.35,111761.92721374832,87767.21721374831,47.98645008952887
12546,JIM BEAM BRANDS COMPANY    ,2290,11350,284326.5,57637.799999999996,295.0122716631147,25.05079295154185,0.35,89127.40349486632,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2339,180,3958.2,648.62,3.319884861082995,21.99,0.35,1002.98443824782,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2373,186816,2847741.34,122852.30999999998,628.8050385712359,15.24356232870846,0.35,189970.9462131865,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2386,14,321.85999999999996,190.26,0.973823338271485,22.99,0.35,294.2058820588792,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2396,1,29.99,20.15,0.10313539507080009,29.99,0.35,31.15866983857046,1.1686698385704624,1.1686698385704624
12546,JIM BEAM BRANDS COMPANY    ,2429,399,9971.01,11512.8,58.92690701593584,24.990000000000002,0.35,17802.656780024514,7831.646780024514,19.628187418607805
12546,JIM BEAM BRANDS COMPANY    ,2464,20583,323407.17,24986.1,127.88840172598103,15.712343681679055,0.35,38636.90523342458,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2505,7,188.92999999999998,117.46000000000001,0.6012051367253687,26.99,0.35,181.6326232872698,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2563,761,36127.39,16508.97,84.49921306014822,47.47357424441524,0.35,25528.414173938694,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2564,1709,102618.91,31039.679999999997,158.87293596383185,60.046173200702164,0.35,47997.77374763665,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2638,196,25478.04,9633.38,49.30731772541658,129.99,0.35,14896.442027269872,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2639,1934,139524.66,26184.999999999996,134.0248297731464,72.14305067218201,0.35,40490.80743042022,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2661,2119,149623.81,35800.54,183.24083556565662,70.61057574327513,0.35,55359.66282394717,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2696,54544,1995807.56,86628.41,443.39728484889577,36.59078102082722,0.35,133956.62659207522,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2746,706,52222.939999999995,19899.54,101.85344514278854,73.97016997167138,0.35,30771.374530988905,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2765,32,2859.68,1082.52,5.5407507628805215,89.365,0.35,1673.9396165582777,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2769,14978,864666.22,55103.99999999999,282.0433156318296,57.72908398985178,0.35,85209.29740866434,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2788,180714,8116762.86,245577.63999999998,1256.9601450101597,44.91496430824397,0.35,379745.53868463094,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2792,72299,71576.01,18269.940000000002,93.51253001587165,0.9899999999999999,0.35,28251.465430793654,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2800,4762,389634.38,47752.0,244.4129719811834,81.82158336833264,0.35,73840.6353415095,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2816,5197,242096.03,27584.17,141.18631616129585,46.583804117760245,0.35,42654.394332555836,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2821,7507,286253.93,27347.52,139.97505108717652,38.13160117223924,0.35,42288.453924749505,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2826,14857,567534.43,46633.84,238.6898020877657,38.199800094231676,0.35,72111.58431090425,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2839,5438,200678.62,23544.0,120.50718320332095,36.903019492460466,0.35,36406.93412800511,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2842,41,18499.59,29472.52,150.85161260208722,451.20951219512193,0.35,45574.41786554167,27074.82786554167,660.3616552571139
12546,JIM BEAM BRANDS COMPANY    ,2899,20710,1027170.9,73656.1,377.0000482816059,49.59782230806374,0.35,113897.07699735633,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2926,38448,1087889.52,53078.49,271.6759819310924,28.295087390761548,0.35,82077.17843374013,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2940,197,17568.03,14178.240000000002,72.5696468391375,89.17781725888324,0.35,21924.322533598675,4356.2925335986765,22.113160069028815
12546,JIM BEAM BRANDS COMPANY    ,2953,2,1999.98,2238.7799999999997,11.458931006283166,999.99,0.35,3461.906047701974,1461.9260477019739,730.9630238509869
12546,JIM BEAM BRANDS COMPANY    ,2955,16,2079.84,2244.48,11.488105783052575,129.99,0.35,3470.7201627431577,1390.8801627431576,86.93001017144735
12546,JIM BEAM BRANDS COMPANY    ,2969,4,4799.96,7883.19,40.34917692646057,1199.99,0.35,12190.060272194552,7390.100272194552,1847.525068048638
12546,JIM BEAM BRANDS COMPANY    ,2979,15437,707705.63,59522.399999999994,304.65837417182087,45.84476452678629,0.35,92041.62826795664,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2986,35182,2408604.1799999997,86201.64,441.2129130099694,68.4612637143994,0.35,133296.69678924608,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2988,3402,88265.98,13105.08,67.07680413074148,25.945320399764842,0.35,20264.856621739604,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,2995,6,143.94,105.06,0.5377372012971839,23.99,0.35,162.4580572327649,18.518057232764903,3.0863428721274837
12546,JIM BEAM BRANDS COMPANY    ,2997,226,20049.739999999998,8788.97,44.98530487421388,88.71566371681415,0.35,13590.70046903725,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3008,36,563.14,192.27,0.9841112858691182,15.642777777777777,0.35,297.3140173628756,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3012,680347,673543.53,41038.92,210.05286488729325,0.99,0.35,63459.958253672754,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3020,131999,1420559.01,74506.75,381.3539998357983,10.761892211304632,0.35,115212.46769205507,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3045,117163,1310792.37,67579.2,345.89615337809494,11.187767213198708,0.35,104500.14792827399,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3068,6,77.94,44.46,0.2275632588013783,12.99,0.35,68.75009732123289,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3075,8,119.92,408.96,2.0932134574766454,14.99,0.35,632.3895591653486,512.4695591653486,64.05869489566858
12546,JIM BEAM BRANDS COMPANY    ,3121,192,1825.08,180.18,0.9222300488266383,9.505625,0.35,278.6188154597333,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3125,219,2081.31,499.13,2.5547379524411142,9.503698630136986,0.35,771.8226737729863,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3131,28,363.72,111.35999999999999,0.5699830072002132,12.99,0.35,172.19997385723107,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3158,332803,5597485.97,143356.02,733.750856500125,16.819217284699956,0.35,221676.5705484617,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3170,3,28.47,21.09,0.10794667404680763,9.49,0.35,32.612225652379706,4.142225652379707,1.380741884126569
12546,JIM BEAM BRANDS COMPANY    ,3197,19820,384314.8,27545.36,140.98767176016943,19.390252270433905,0.35,42594.381033477184,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3221,128146,1371175.54,74359.61,380.60088112459636,10.700104100010925,0.35,114984.93981711476,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3231,49521,548788.79,37345.5,191.1485308494573,11.081940792794976,0.35,57748.6900474607,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3236,1488,14121.12,2088.2400000000002,10.68840979665745,9.49,0.35,3229.1206304563966,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3250,9,85.41,14.82,0.07585441960045942,9.49,0.35,22.91669910707763,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3253,3125928,38617425.22,339800.84,1739.2304654486218,12.353907454042448,0.35,525446.2622545364,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3257,256139,1599951.61,58459.5,299.2180460616098,6.246419366047342,0.35,90398.0277631717,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3268,9250,92774.0,11750.2,60.14201087647222,10.029621621621622,0.35,18169.75693980996,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3310,675453,4049865.47,127422.4,652.1965044600256,5.995776863823242,0.35,197037.84077609231,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3325,57934,647869.66,41528.8,212.56025780725773,11.182891911485484,0.35,64217.477319703474,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3333,1,12.99,9.77,0.05000659105914228,12.99,0.35,15.107702447783295,2.1177024477832944,2.1177024477832944
12546,JIM BEAM BRANDS COMPANY    ,3351,946903,15902743.969999999,255142.29,1305.91567634832,16.794480501170657,0.35,394535.7010405359,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3361,1212,15743.880000000001,1377.6,7.051082890795741,12.99,0.35,2130.2324352166083,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3367,64996,695576.04,42142.19,215.6998220743782,10.701828420210475,0.35,65165.98434165289,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3368,142374,2396145.26,75996.18000000001,388.97747137328224,16.82993566241027,0.35,117515.62687903582,0.0,0.0
12546,JIM BEAM BRANDS COMPANY    ,3385,113995,1917634.0499999998,72035.38,368.7045843858666,16.822089126716083,0.35,111390.89936059364,0.0,0.0
