VendorNumber,VendorName,Brand,TotalSalesQuantity,TotalSalesDollars,TotalPurchaseDollars,FreightCost
1392,CONSTELLATION BRANDS INC   ,15228,5651,172656.49,20700.68,105.70905685288093
1392,CONSTELLATION BRANDS INC   ,15229,41458,1773561.5,76685.06999999999,391.59614198167174
1392,CONSTELLATION BRANDS INC   ,15321,31810,298615.9,20755.35,105.98823193979338
1392,CONSTELLATION BRANDS INC   ,15327,2,11.98,94.56,0.4828753652541086
1392,CONSTELLATION BRANDS INC   ,15328,32,366.68,316.26,1.6149974938162477
1392,CONSTELLATION BRANDS INC   ,15329,169,1104.31,295.2,1.507453551427801
1392,CONSTELLATION BRANDS INC   ,15330,5,69.95,113.39999999999999,0.5790827667070211
1392,CONSTELLATION BRANDS INC   ,15428,273281,3219951.19,101687.58,519.2727086961336
1392,CONSTELLATION BRANDS INC   ,15748,2556,23916.44,3753.6,19.167945971000655
1392,CONSTELLATION BRANDS INC   ,15812,26,181.74,118.04,0.602777158572282
1392,CONSTELLATION BRANDS INC   ,15888,678,5057.22,526.5,2.6885985597111692
1392,CONSTELLATION BRANDS INC   ,15889,105506,1065149.94,27703.2,141.46777515553745
1392,CONSTELLATION BRANDS INC   ,15892,184187,965806.13,28479.87,145.43387932148403
1392,CONSTELLATION BRANDS INC   ,15911,20757,193081.43,14148.54,72.25022652614601
1392,CONSTELLATION BRANDS INC   ,15915,101,538.99,178.2,0.9099872048253188
1392,CONSTELLATION BRANDS INC   ,15916,35964,271246.36,13294.130000000001,67.88713916545689
1392,CONSTELLATION BRANDS INC   ,15917,31659,237616.41,14073.2,71.86549905133377
1392,CONSTELLATION BRANDS INC   ,16232,3464,30057.36,2793.06,14.262900461893409
1392,CONSTELLATION BRANDS INC   ,16260,371622,4520814.78,121098.08,618.3933969074795
1392,CONSTELLATION BRANDS INC   ,16261,40455,513678.45,35472.96000000001,181.1444428579144
1392,CONSTELLATION BRANDS INC   ,16262,619456,7617769.44,140584.4,717.9012637376238
1392,CONSTELLATION BRANDS INC   ,16326,241723,1024457.77,26128.08,133.42434616527677
1392,CONSTELLATION BRANDS INC   ,16327,144359,615617.41,17098.11,87.31235312399458
1392,CONSTELLATION BRANDS INC   ,16328,341046,1444758.54,34174.25,174.51251534512713
1392,CONSTELLATION BRANDS INC   ,16424,12,161.88,131.04,0.66916230819478
1392,CONSTELLATION BRANDS INC   ,16822,4,33.96,121.94,0.6226927034590313
1392,CONSTELLATION BRANDS INC   ,16826,15661,114778.39,7672.84,39.18174087919136
1392,CONSTELLATION BRANDS INC   ,16851,4576,17343.04,894.08,4.565664198037156
1392,CONSTELLATION BRANDS INC   ,16916,10,85.9,61.800000000000004,0.31558478820541364
1392,CONSTELLATION BRANDS INC   ,16948,5256,33063.44,3644.93,18.61301718565628
1392,CONSTELLATION BRANDS INC   ,16950,2,11.98,96.47999999999999,0.49267994119835445
1392,CONSTELLATION BRANDS INC   ,17033,8,119.92,39.44,0.20140233085471704
1392,CONSTELLATION BRANDS INC   ,17129,892,3826.68,341.59999999999997,1.744397470080409
1392,CONSTELLATION BRANDS INC   ,17297,11152,108058.48,9984.24,50.985020482071505
1392,CONSTELLATION BRANDS INC   ,17748,270737,1149882.6300000001,30280.25,154.6276097582035
1392,CONSTELLATION BRANDS INC   ,17814,12863,460921.37,45648.840000000004,233.10808257642097
1392,CONSTELLATION BRANDS INC   ,17906,16907,263037.93,22842.63,116.64703156318168
1392,CONSTELLATION BRANDS INC   ,17908,62,395.38,239.4,1.2225080630481557
1392,CONSTELLATION BRANDS INC   ,17909,262,7857.38,4037.98,20.620146651742655
1392,CONSTELLATION BRANDS INC   ,17910,25186,259916.14,13783.86,70.3879698827358
1392,CONSTELLATION BRANDS INC   ,17911,17,101.83,70.21,0.35853087346119883
1392,CONSTELLATION BRANDS INC   ,17912,3683,35248.17,4293.52,21.92507443132213
1392,CONSTELLATION BRANDS INC   ,17914,1350,12660.5,2455.2000000000003,12.537601488704395
1392,CONSTELLATION BRANDS INC   ,17915,3493,32518.07,5382.4,27.485494563702563
1392,CONSTELLATION BRANDS INC   ,18000,20,79.80000000000001,33.0,0.16851614904172574
1392,CONSTELLATION BRANDS INC   ,18002,18,125.82000000000001,82.26,0.4200648006112836
1392,CONSTELLATION BRANDS INC   ,18102,597,30694.030000000002,7930.4,40.49698388971217
1392,CONSTELLATION BRANDS INC   ,18109,19245,124900.05,5515.400000000001,28.16466570984043
1392,CONSTELLATION BRANDS INC   ,18110,49,1907.51,1246.56,6.365620931801624
1392,CONSTELLATION BRANDS INC   ,18300,140,978.6,171.35999999999999,0.8750584030239429
1392,CONSTELLATION BRANDS INC   ,18419,3,50.97,23.82,0.12163802030830022
1392,CONSTELLATION BRANDS INC   ,18448,19,1139.81,939.08,4.7954589467304185
1392,CONSTELLATION BRANDS INC   ,18449,19733,167874.67,11048.67,56.42058546766193
1392,CONSTELLATION BRANDS INC   ,18684,10,1462.9,726.96,3.7122575668900892
1392,CONSTELLATION BRANDS INC   ,18758,9540,106394.6,12399.26,63.317440792942676
1392,CONSTELLATION BRANDS INC   ,18817,1519,20271.81,4858.999999999999,24.812726308901368
1392,CONSTELLATION BRANDS INC   ,18900,933,8509.67,2387.64,12.192602972666242
1392,CONSTELLATION BRANDS INC   ,18901,2265,20646.35,3429.55,17.51316845291062
1392,CONSTELLATION BRANDS INC   ,18962,12,131.88,89.16,0.4552999954109171
1392,CONSTELLATION BRANDS INC   ,19105,3,17.97,95.28,0.4865520812332009
1392,CONSTELLATION BRANDS INC   ,19108,16,176.84,113.44,0.5792870287058596
1392,CONSTELLATION BRANDS INC   ,19109,12,123.88,160.8,0.8211332353305909
1392,CONSTELLATION BRANDS INC   ,19243,672,4361.28,1085.8000000000002,5.5446919584698735
1392,CONSTELLATION BRANDS INC   ,19245,36,359.64,314.90000000000003,1.6080525858557406
1392,CONSTELLATION BRANDS INC   ,19246,138,1378.62,709.5600000000001,3.623403597395361
1392,CONSTELLATION BRANDS INC   ,19337,4,167.96,335.88,1.7151880042465102
1392,CONSTELLATION BRANDS INC   ,19458,7817,64205.83,6955.650000000001,35.519374305517566
1392,CONSTELLATION BRANDS INC   ,19484,22,217.78,208.79999999999998,1.0662476339367373
1392,CONSTELLATION BRANDS INC   ,19485,21,3569.79,3282.44,16.76194388668249
1392,CONSTELLATION BRANDS INC   ,19486,4151,79246.48999999999,9631.44,49.18342965231633
1392,CONSTELLATION BRANDS INC   ,19748,2768688,42233851.32,433807.6,2215.260187182828
1392,CONSTELLATION BRANDS INC   ,19762,21,155.79,196.79999999999998,1.0049690342852005
1392,CONSTELLATION BRANDS INC   ,19790,12,107.88,72.36,0.36950995589876584
1392,CONSTELLATION BRANDS INC   ,19860,40,196.60000000000002,175.8,0.8977314848950116
1392,CONSTELLATION BRANDS INC   ,19861,2,9.98,81.36,0.41546890563741834
1392,CONSTELLATION BRANDS INC   ,19862,8,39.92,82.08,0.41914562161651053
1392,CONSTELLATION BRANDS INC   ,19863,2,9.98,77.28,0.3946341817558959
1392,CONSTELLATION BRANDS INC   ,19908,5493,78157.07,8267.54,42.2186061469221
1392,CONSTELLATION BRANDS INC   ,19995,1116,20076.84,1552.32,7.926999650922777
1392,CONSTELLATION BRANDS INC   ,20096,763,7769.37,2393.16,12.22079112850595
1392,CONSTELLATION BRANDS INC   ,20097,14,139.86,156.72,0.8002985114490684
1392,CONSTELLATION BRANDS INC   ,20098,419,4283.81,1758.1200000000001,8.977927634946631
1392,CONSTELLATION BRANDS INC   ,20180,3965,56124.35,9756.150000000001,49.820267499194934
1392,CONSTELLATION BRANDS INC   ,20181,4449,31098.51,1672.94,8.54295170842014
1392,CONSTELLATION BRANDS INC   ,20454,16,1679.84,474.17999999999995,2.4214238652304694
1392,CONSTELLATION BRANDS INC   ,21017,261,5479.389999999999,913.92,4.66697814946103
1392,CONSTELLATION BRANDS INC   ,21019,418816,7644266.84,134817.02,688.4498495661005
1392,CONSTELLATION BRANDS INC   ,21102,162,1294.3799999999999,412.62,2.107064649018087
1392,CONSTELLATION BRANDS INC   ,21293,60,419.40000000000003,222.24,1.1348796655464584
1392,CONSTELLATION BRANDS INC   ,21321,13305,85964.95,6670.7300000000005,34.064416087791244
1392,CONSTELLATION BRANDS INC   ,21323,3922,36732.78,1884.96,9.625642433263375
1392,CONSTELLATION BRANDS INC   ,21324,11,98.89,297.6,1.5197092713581084
1392,CONSTELLATION BRANDS INC   ,21325,114,3337.8599999999997,2121.54,10.83375002539342
1392,CONSTELLATION BRANDS INC   ,21326,14161,376658.38999999996,24296.309999999998,124.07032112496881
1392,CONSTELLATION BRANDS INC   ,21632,3151,31099.49,4974.12,25.400592341558443
1392,CONSTELLATION BRANDS INC   ,21633,36,395.64,340.32,1.7378610861175787
1392,CONSTELLATION BRANDS INC   ,21634,24,1079.76,729.5999999999999,3.7257388588134264
1392,CONSTELLATION BRANDS INC   ,21635,51,2192.4900000000002,674.4000000000001,3.4438573004163593
1392,CONSTELLATION BRANDS INC   ,21775,51,560.49,595.9399999999999,3.0431973896947278
1392,CONSTELLATION BRANDS INC   ,21834,55160,875883.4,39039.72,199.35828103234064
1392,CONSTELLATION BRANDS INC   ,21861,1690,17962.1,3548.3199999999997,18.119673392961705
1392,CONSTELLATION BRANDS INC   ,21951,36659,467734.41000000003,33708.52,172.13424182715127
1392,CONSTELLATION BRANDS INC   ,21957,34782,256465.18,12715.16,64.93059992876937
1392,CONSTELLATION BRANDS INC   ,22000,23050,253319.5,3371.8,17.2182651920876
1392,CONSTELLATION BRANDS INC   ,22143,349932,5990685.68,158904.6,811.4542805156307
1392,CONSTELLATION BRANDS INC   ,22264,316,15796.84,6754.44,34.49188538586042
1392,CONSTELLATION BRANDS INC   ,22326,2733,55766.67,11554.619999999999,59.00424442546984
1392,CONSTELLATION BRANDS INC   ,22327,153,2125.47,1468.17,7.497283470866378
1392,CONSTELLATION BRANDS INC   ,22508,1886,56561.14,10360.68,52.90733015314021
1392,CONSTELLATION BRANDS INC   ,22811,48,239.52,79.92,0.40811547367923395
1392,CONSTELLATION BRANDS INC   ,22899,163503,2020435.17,74076.32,378.27442974492635
1392,CONSTELLATION BRANDS INC   ,22914,15605,479790.95,30008.46,153.2397005415959
1392,CONSTELLATION BRANDS INC   ,23182,26,607.74,541.0799999999999,2.763052058287786
1392,CONSTELLATION BRANDS INC   ,23211,5810,71205.9,9866.109999999999,50.38178373400183
1392,CONSTELLATION BRANDS INC   ,23212,49063,650486.37,36881.84,188.33895898100243
1392,CONSTELLATION BRANDS INC   ,23649,14802,185948.98,25666.17,131.06557966818997
1392,CONSTELLATION BRANDS INC   ,23650,6664,81474.36,17817.7,90.98697541759869
1392,CONSTELLATION BRANDS INC   ,23665,6145,46328.55,2070.81,10.574694745366548
1392,CONSTELLATION BRANDS INC   ,23666,18010,137644.9,2331.6000000000004,11.90643191229357
1392,CONSTELLATION BRANDS INC   ,23692,13160,266628.39999999997,26813.88,136.9264181353621
1392,CONSTELLATION BRANDS INC   ,23959,240,9357.6,6020.04,30.74163508718638
1392,CONSTELLATION BRANDS INC   ,24139,5911,86839.89,10168.800000000001,51.92748534471214
1392,CONSTELLATION BRANDS INC   ,24208,19714,202379.86000000002,7557.150000000001,38.59096411305084
1392,CONSTELLATION BRANDS INC   ,24453,20877,489142.23,39037.9,199.34898711139348
1392,CONSTELLATION BRANDS INC   ,24455,250174,5060674.34,143541.18000000002,733.0002085607631
1392,CONSTELLATION BRANDS INC   ,24456,49495,771420.88,35549.3,181.53427688269758
1392,CONSTELLATION BRANDS INC   ,24458,1593,63935.07,11164.92,57.01422190178619
1392,CONSTELLATION BRANDS INC   ,24567,2932,42398.68,7518.240000000001,38.392268253680726
1392,CONSTELLATION BRANDS INC   ,24568,12,107.88,73.44,0.37502502986740416
1392,CONSTELLATION BRANDS INC   ,24587,301,1480.99,446.48999999999995,2.280023496534549
1392,CONSTELLATION BRANDS INC   ,24592,171344,1367631.06,34368.32,175.50354349799161
1392,CONSTELLATION BRANDS INC   ,24612,100095,1216513.55,45343.62,231.54946139428412
1392,CONSTELLATION BRANDS INC   ,24846,28183,546019.1699999999,36382.5,185.78905431850262
1392,CONSTELLATION BRANDS INC   ,25021,139175,1544506.25,59448.479999999996,303.57663381769845
1392,CONSTELLATION BRANDS INC   ,25133,38,265.62,167.76,0.8566748231284821
1392,CONSTELLATION BRANDS INC   ,25269,692092,5814549.43,106079.81999999999,541.7019017405889
1392,CONSTELLATION BRANDS INC   ,25519,8233,99974.67,22762.08,116.23569896302074
1392,CONSTELLATION BRANDS INC   ,25520,9986,115198.14,15450.51,78.8988013918386
1392,CONSTELLATION BRANDS INC   ,25565,15316,63680.840000000004,6792.12,34.684300188766244
1392,CONSTELLATION BRANDS INC   ,25765,4,735.96,242.1,1.2362957479697516
1392,CONSTELLATION BRANDS INC   ,25766,2,91.98,179.16,0.9148894927974418
1392,CONSTELLATION BRANDS INC   ,25767,9,1139.91,199.98,1.0212078631928578
1392,CONSTELLATION BRANDS INC   ,25768,1,103.99,71.23,0.3637395544315795
1392,CONSTELLATION BRANDS INC   ,25769,1,123.99,83.78,0.42782675656714486
1392,CONSTELLATION BRANDS INC   ,25770,12,2399.88,1578.84,8.062425356152675
1392,CONSTELLATION BRANDS INC   ,25875,18025,222438.75,19968.55,101.97039842264098
1392,CONSTELLATION BRANDS INC   ,25876,20151,251051.49,19976.359999999997,102.01028057791417
1392,CONSTELLATION BRANDS INC   ,25877,21894,265155.06,32607.239999999998,166.51050047513093
1392,CONSTELLATION BRANDS INC   ,25915,78,506.21999999999997,118.52999999999999,0.6052793680580529
1392,CONSTELLATION BRANDS INC   ,25917,371,3815.29,1165.44,5.951377598157237
1392,CONSTELLATION BRANDS INC   ,25918,5754,60134.46,4251.24,21.70916949854988
1392,CONSTELLATION BRANDS INC   ,25919,97,992.03,399.84000000000003,2.0418029403892004
1392,CONSTELLATION BRANDS INC   ,26087,4748,56928.520000000004,6783.509999999999,34.640332793516265
1392,CONSTELLATION BRANDS INC   ,26088,834,41691.66,16664.899999999998,85.10014461107438
1392,CONSTELLATION BRANDS INC   ,26092,579954,4754114.46,100398.40000000001,512.6894466045696
1392,CONSTELLATION BRANDS INC   ,26134,9817,92901.83,10106.550000000001,51.609602609019795
1392,CONSTELLATION BRANDS INC   ,26143,26966,227073.75,20548.350000000002,104.9311760958044
1392,CONSTELLATION BRANDS INC   ,26175,5758,64744.42,9156.640000000001,46.758839726103865
1392,CONSTELLATION BRANDS INC   ,26402,1,45.99,201.29999999999998,1.0279485091545268
1392,CONSTELLATION BRANDS INC   ,26403,1801,25210.99,15361.88,78.44620786791229
1392,CONSTELLATION BRANDS INC   ,26405,12,155.88,301.68,1.5405439952396307
1392,CONSTELLATION BRANDS INC   ,26456,107233,782093.87,43605.0,222.67111148377123
1392,CONSTELLATION BRANDS INC   ,26462,8051,138170.49,20466.000000000004,104.51065170569574
1392,CONSTELLATION BRANDS INC   ,26463,553480,4178764.6,100630.65000000001,513.8754428353254
1392,CONSTELLATION BRANDS INC   ,26632,2487,20918.13,2711.94,13.848657128249021
1392,CONSTELLATION BRANDS INC   ,26684,20939,211436.61000000002,23322.88,119.09945218673589
1392,CONSTELLATION BRANDS INC   ,26817,97033,740180.67,52140.04,266.25571974792547
1392,CONSTELLATION BRANDS INC   ,26818,5683,98040.17,12738.55,65.05004213259015
1392,CONSTELLATION BRANDS INC   ,26821,47261,453396.39,23772.46,121.39525492268069
1392,CONSTELLATION BRANDS INC   ,27212,499,28585.010000000002,8309.68,42.43379616269841
1392,CONSTELLATION BRANDS INC   ,27259,2879,72411.20999999999,30714.16,156.84339285610335
1392,CONSTELLATION BRANDS INC   ,27333,16,98.84,144.71999999999997,0.7390199117975316
1392,CONSTELLATION BRANDS INC   ,27514,13895,246995.05,21525.440000000002,109.92073500693105
1392,CONSTELLATION BRANDS INC   ,27515,43821,617521.79,32919.04,168.1027227560767
1392,CONSTELLATION BRANDS INC   ,27807,2499,15071.01,1941.12,9.912426279632564
1392,CONSTELLATION BRANDS INC   ,27808,43867,350847.33,28170.7,143.85508726696193
1392,CONSTELLATION BRANDS INC   ,27831,51086,614623.14,32469.48,165.8070221511313
1392,CONSTELLATION BRANDS INC   ,27835,80657,1336976.43,49036.100000000006,250.4052950310596
1392,CONSTELLATION BRANDS INC   ,27867,152246,1217286.54,32218.72,164.52650368041301
1392,CONSTELLATION BRANDS INC   ,27911,1623,26326.77,5200.38,26.556000337988173
1392,CONSTELLATION BRANDS INC   ,28258,85060,687731.4,19901.68,101.62892342608279
1392,CONSTELLATION BRANDS INC   ,28260,246887,1999439.13,41644.56,212.66002665869968
1392,CONSTELLATION BRANDS INC   ,28262,71078,576003.22,20342.5,103.87999278428198
1392,CONSTELLATION BRANDS INC   ,28266,9803,79441.97,4513.120000000001,23.04647280494525
1392,CONSTELLATION BRANDS INC   ,28579,203270,1181293.94,44488.44,227.18244199011735
1392,CONSTELLATION BRANDS INC   ,28639,3,32.97,170.16,0.8689305430587894
1392,CONSTELLATION BRANDS INC   ,28658,186458,1538062.84,56656.71,289.32032080526767
1392,CONSTELLATION BRANDS INC   ,28947,2119049,21251986.51,214609.83000000002,1095.915821154528
1392,CONSTELLATION BRANDS INC   ,29201,36,341.64,153.84,0.7855916475326996
1392,CONSTELLATION BRANDS INC   ,29202,108,592.92,341.05,1.7415888675963807
1392,CONSTELLATION BRANDS INC   ,29203,12,113.88,117.72,0.6011430625815742
1392,CONSTELLATION BRANDS INC   ,29204,18,98.82000000000001,88.50000000000001,0.4519296724300827
1392,CONSTELLATION BRANDS INC   ,29205,3,28.47,76.92,0.3927958237663498
1392,CONSTELLATION BRANDS INC   ,29207,21,178.29,115.6,0.5903171766431362
1392,CONSTELLATION BRANDS INC   ,29212,146463,1233231.95,49392.99,252.227771650196
1392,CONSTELLATION BRANDS INC   ,29248,1361989,14523692.11,227263.59,1160.5328789150803
1392,CONSTELLATION BRANDS INC   ,29407,12093,193108.07,20814.95,106.29258231806268
1392,CONSTELLATION BRANDS INC   ,29477,21813,193277.87,10682.75,54.55199670228774
1392,CONSTELLATION BRANDS INC   ,29996,38240,654876.6,36340.92,185.57672397071002
1392,CONSTELLATION BRANDS INC   ,31231,362735,3906779.65,95746.97,488.9366868731406
1392,CONSTELLATION BRANDS INC   ,32296,568,9707.32,1733.46,8.852000112662724
1392,CONSTELLATION BRANDS INC   ,32514,4,69.96,249.12,1.2721437287659003
1392,CONSTELLATION BRANDS INC   ,32675,213417,1737387.83,59661.350000000006,304.6636651100171
1392,CONSTELLATION BRANDS INC   ,32915,1509266,23089436.34,308111.58,1573.3871799018668
1392,CONSTELLATION BRANDS INC   ,32968,56488,633014.12,24282.8,124.00133163486113
1392,CONSTELLATION BRANDS INC   ,32969,11121,120537.79000000001,10355.669999999998,52.881746337785685
1392,CONSTELLATION BRANDS INC   ,33672,7124,80897.76,8077.5,41.24815739044059
1392,CONSTELLATION BRANDS INC   ,33682,36875,679520.25,31095.04,158.78837560904313
1392,CONSTELLATION BRANDS INC   ,33683,28501,523805.99,27704.22,141.47298383650784
1392,CONSTELLATION BRANDS INC   ,33684,5484,100522.15999999999,9060.960000000001,46.27024502488228
1392,CONSTELLATION BRANDS INC   ,34219,7009,120249.90999999999,13963.82,71.30694461551002
1392,CONSTELLATION BRANDS INC   ,34746,108,1234.92,278.64,1.4228890839086805
1392,CONSTELLATION BRANDS INC   ,35103,76032,782579.68,30927.2,157.93129226191698
1392,CONSTELLATION BRANDS INC   ,35180,14,108.86,88.2,0.4503977074387942
1392,CONSTELLATION BRANDS INC   ,35365,480,14239.199999999999,2995.38,15.296057652018316
1392,CONSTELLATION BRANDS INC   ,35471,178738,1055162.5,40002.35,204.27399923088717
1392,CONSTELLATION BRANDS INC   ,35472,3274822,32885000.78,277577.16,1417.4616383375437
1392,CONSTELLATION BRANDS INC   ,36653,616,4477.84,548.12,2.7990021700833547
1392,CONSTELLATION BRANDS INC   ,36766,30,535.6999999999999,87.6,0.4473337774562174
1392,CONSTELLATION BRANDS INC   ,37194,544,4724.56,1118.53,5.711829339019438
1392,CONSTELLATION BRANDS INC   ,37792,111015,905842.85,40804.19,208.36863525960288
1392,CONSTELLATION BRANDS INC   ,37793,3,28.97,146.88,0.7500500597348083
1392,CONSTELLATION BRANDS INC   ,37794,2336,20315.64,2486.01,12.694934293309714
1392,CONSTELLATION BRANDS INC   ,38178,44829,281539.71,19076.47,97.41494732454575
1392,CONSTELLATION BRANDS INC   ,38179,36031,225595.69,15570.1,79.50949370286587
1392,CONSTELLATION BRANDS INC   ,38180,26723,168350.77,12604.75,64.36678574647553
1392,CONSTELLATION BRANDS INC   ,38181,83384,530694.16,25114.22,128.24701941171784
1392,CONSTELLATION BRANDS INC   ,38348,47935,676718.65,28298.56,144.50801074624903
1392,CONSTELLATION BRANDS INC   ,38406,15033,378994.67,18455.36,94.24321807208193
1392,CONSTELLATION BRANDS INC   ,38441,59957,671205.43,33935.5,173.2933265395601
1392,CONSTELLATION BRANDS INC   ,38502,436310,3237928.9,80911.85,413.18040526793203
1392,CONSTELLATION BRANDS INC   ,38546,4475825,43065303.25,356886.86,1822.4605845695
