VendorNumber,VendorName,Brand,TotalSalesDollars,TotalSalesQuantity,TotalPurchaseDollars,TotalPurchaseQuantity,FreightCost,GrossProfit,CurrentMargin,TargetMargin,RequiredSalesDollars,UpsideDollars,NeededPriceDeltaPerUnit
9552,M S WALKER INC             ,27370,3400.02,198,688.35,65,3.496683809540234,2708.17331619046,79.65168781920282,0.35,1064.3795135531388,0.0,0.0
9552,M S WALKER INC             ,27429,304560.00999999995,14799,27231.9,2111,138.33274327452418,277189.7772567254,91.01318891364808,0.35,42108.0503742685,0.0,0.0
9552,M S WALKER INC             ,27432,49548.71,3029,5823.839999999999,528,29.583971870927282,43695.28602812908,88.1865260026529,0.35,9005.267649032196,0.0,0.0
9552,M S WALKER INC             ,27433,19279.22,1178,3068.16,282,15.585654677241179,16195.47434532276,84.00482148822805,0.35,4744.224084118832,0.0,0.0
9552,M S WALKER INC             ,27473,164.89000000000001,11,3403.6800000000003,336,17.290030869261138,-3256.0800308692615,-1974.6983024254114,0.35,5263.03081672194,5098.14081672194,463.4673469747218
9552,M S WALKER INC             ,27474,764.49,51,3312.96,336,16.829190954680634,-2565.299190954681,-335.5569321972401,0.35,5122.752601468739,4358.262601468739,85.45612944056352
9552,M S WALKER INC             ,27679,47093.53,3247,6148.47,659,31.23302898589939,40913.826971014096,86.87780884341034,0.35,9507.235429209075,0.0,0.0
9552,M S WALKER INC             ,27746,209.96999999999997,3,7585.199999999999,168,38.531337302425484,-7413.761337302424,-3530.8669511370313,0.35,11728.81744200373,11518.847442003731,3839.6158140012435
9552,M S WALKER INC             ,27747,1259.72,28,4468.32,144,22.698194522909592,-3231.298194522909,-256.50923971381803,0.35,6909.258760804476,5649.538760804476,201.7692414573027
9552,M S WALKER INC             ,27749,319.92,8,4420.08,168,22.45314472706123,-4122.613144727061,-1288.6387674190614,0.35,6834.666376503171,6514.746376503171,814.3432970628963
9552,M S WALKER INC             ,27750,428.87,13,3719.52,168,18.89443649780067,-3309.5444364978007,-771.6894248834847,0.35,5751.406825381231,5322.536825381231,409.4259096447101
9552,M S WALKER INC             ,28114,235618.28,13972,25448.32,2339,129.2725045747061,210040.68749542529,89.14447872865605,0.35,39350.142314730314,0.0,0.0
9552,M S WALKER INC             ,28252,373.78,22,287.96999999999997,29,1.462831461659477,84.34716853834053,22.565992974032994,0.35,445.2812791717838,71.50127917178384,3.2500581441719927
9552,M S WALKER INC             ,28474,1891328.65,156235,57398.45999999999,8039,291.5729872514603,1833638.6170127485,96.9497615875881,0.35,88753.89690346377,0.0,0.0
9552,M S WALKER INC             ,28538,374.75,25,245.00000000000003,25,1.2445522384504357,128.50544776154953,34.29098005645084,0.35,378.83777267453917,4.087772674539167,0.16351090698156667
9552,M S WALKER INC             ,28983,46135.38,3062,9325.62,927,47.37233161607409,36762.38766838392,79.68372140509933,0.35,14419.988202486269,0.0,0.0
9552,M S WALKER INC             ,29181,671.52,48,456.96,48,2.321267717886984,212.238732282113,31.605720199266294,0.35,706.5865657198261,35.066565719826144,0.730553452496378
9552,M S WALKER INC             ,29182,54628.66,4134,5262.610000000001,641,26.733032879965908,49339.31696712004,90.31764089970363,0.35,8137.4508198153335,0.0,0.0
9552,M S WALKER INC             ,29619,250853.52,17048,21277.2,2235,108.08402811411268,229468.23597188588,91.47499144994492,0.35,32900.436966329406,0.0,0.0
9552,M S WALKER INC             ,29620,30435.57,2343,3670.44,438,18.64511966570619,26746.484880334294,87.87903390780686,0.35,5675.515568716471,0.0,0.0
9552,M S WALKER INC             ,29621,74073.76,5824,7988.330000000001,973,40.57915911420722,66044.85084088579,89.16092667752493,0.35,12352.16793709878,0.0,0.0
9552,M S WALKER INC             ,29646,297362.83,23017,9274.859999999999,1299,47.11448071148737,288040.85551928857,96.8651177819664,0.35,14341.499201094593,0.0,0.0
9552,M S WALKER INC             ,29648,83.94,6,54.480000000000004,6,0.2767477793909377,29.183252220609056,34.766800358123724,0.35,84.24115042983222,0.3011504298322194,0.0501917383053699
9552,M S WALKER INC             ,29649,761665.33,48467,40621.3,4010,206.34828507659873,720837.6817149234,94.63968666066545,0.35,62811.76659242554,0.0,0.0
9552,M S WALKER INC             ,29676,351.82,18,104.56,8,0.5311444165403165,246.72885558345968,70.12928644859862,0.35,161.67868371775432,0.0,0.0
9552,M S WALKER INC             ,29902,5277.599999999999,240,1664.32,112,8.45442114897073,3604.825578851029,68.30425911116852,0.35,2573.499109459955,0.0,0.0
9552,M S WALKER INC             ,30656,101112.12999999999,5687,13898.160000000002,1194,70.59994342180534,87143.37005657818,86.18488212697942,0.35,21490.399912956625,0.0,0.0
9552,M S WALKER INC             ,31045,36089.13,587,6038.91,153,30.676485544084574,30019.543514455912,83.18167690508447,0.35,9337.825362375514,0.0,0.0
9552,M S WALKER INC             ,31086,1783.81,119,724.89,73,3.6822998862462706,1055.2377001137538,59.156395586623795,0.35,1120.8804613634557,0.0,0.0
9552,M S WALKER INC             ,31157,571.76,24,365.52,24,1.8567703436669518,204.38322965633307,35.74633231711436,0.35,565.1950312979491,0.0,0.0
9552,M S WALKER INC             ,31160,965313.24,43876,44446.68,3357,225.78046973751105,920640.7795302625,95.37223166339898,0.35,68726.86226113464,0.0,0.0
9552,M S WALKER INC             ,31172,315981.27999999997,16572,18775.440000000002,1602,95.37557501996673,297110.46442498,94.0278691272407,0.35,29032.023961569183,0.0,0.0
9552,M S WALKER INC             ,31277,334602.02,19798,23411.1,2138,118.92382412076323,311071.99617587926,92.96775798779674,0.35,36200.03665249348,0.0,0.0
9552,M S WALKER INC             ,31356,136702.91,1709,49785.149999999994,915,252.89885662894162,86664.86114337106,63.39650058902993,0.35,76981.61362558298,0.0,0.0
9552,M S WALKER INC             ,31384,146068.05,5195,15050.720000000001,863,76.45472353588058,130940.87527646411,89.64374842853323,0.35,23272.57649774751,0.0,0.0
9552,M S WALKER INC             ,31618,384191.73,36627,21523.32,3276,109.3342697342246,362559.07573026576,94.36930767100733,0.35,33281.00656882188,0.0,0.0
9552,M S WALKER INC             ,31621,19855.26,1774,2787.02,421,14.157518284106665,17054.08248171589,85.89201290598004,0.35,4309.50387428324,0.0,0.0
9552,M S WALKER INC             ,31790,85250.63,10337,5242.700000000001,1018,26.631893961322856,79981.29810603868,93.81901119796848,0.35,8106.66445224819,0.0,0.0
9552,M S WALKER INC             ,31909,2880103.59,150641,112978.20000000001,8758,573.9072314534735,2766551.4827685463,96.0573603107292,0.35,174695.5495868515,0.0,0.0
9552,M S WALKER INC             ,31910,140335.75,13625,8889.75,1317,45.158196986794934,131400.8418030132,93.63319168708843,0.35,13746.012610748914,0.0,0.0
9552,M S WALKER INC             ,32592,9269.099999999999,490,2647.24,229,13.44746313353278,6608.412536866466,71.29508298396249,0.35,4093.3653278977426,0.0,0.0
9552,M S WALKER INC             ,32619,168417.5,8450,8749.050000000001,705,44.44346841557056,159624.00653158445,94.77875311745184,0.35,13528.45148987011,0.0,0.0
9552,M S WALKER INC             ,32679,18938.59,2541,3748.1600000000003,689,19.039922114573002,15171.390077885428,80.1083400500535,0.35,5795.692187868574,0.0,0.0
9552,M S WALKER INC             ,32835,69006.48999999999,3751,8935.199999999999,730,45.38907412654013,60025.90092587345,86.98587759770633,0.35,13816.290883271598,0.0,0.0
9552,M S WALKER INC             ,33035,23184.03,2497,3098.76,527,15.74109671192111,20069.528903288076,86.56617897444093,0.35,4791.5401487875715,0.0,0.0
9552,M S WALKER INC             ,33055,137522.93,14807,11833.36,1921,60.11116194444836,125629.45883805555,91.35164502243775,0.35,18297.647941453,0.0,0.0
9552,M S WALKER INC             ,33111,1818.6,140,764.1,90,3.8814790424488894,1050.618520957551,57.77073138444689,0.35,1181.5099677576136,0.0,0.0
9552,M S WALKER INC             ,33147,74.95,5,246.48,24,1.2520703499316872,-172.78207034993167,-230.5297803201223,0.35,381.12626207681797,306.176262076818,61.2352524153636
9552,M S WALKER INC             ,33204,359.82,18,104.56,8,0.5311444165403165,254.72885558345968,70.79341214592287,0.35,161.67868371775432,0.0,0.0
9552,M S WALKER INC             ,33586,161.88,12,105.84,12,0.5376465670105882,55.5023534329894,34.28610911353435,0.35,163.6579177954009,1.7779177954008958,0.148159816283408
9552,M S WALKER INC             ,33587,797403.59,25341,32170.8,1577,163.42139246016845,765069.3686075398,95.94506197389202,0.35,49744.95598840026,0.0,0.0
9552,M S WALKER INC             ,34439,1476910.57,110443,56565.0,6750,287.33917293040366,1420058.2308270696,96.15059027081575,0.35,87465.13718912369,0.0,0.0
9552,M S WALKER INC             ,34504,315040.17,20683,24664.5,2610,125.29085177657458,290250.37914822344,92.13122858212762,0.35,38138.139771963964,0.0,0.0
9552,M S WALKER INC             ,34763,26720.21,2179,5530.900000000001,710,28.09589377814496,21161.214106221854,79.19553815715466,0.35,8552.3013750433,0.0,0.0
9552,M S WALKER INC             ,34903,4943399.73,648167,122796.27,26753,623.781113068833,4819979.678886932,97.5033366133823,0.35,189877.0017124136,0.0,0.0
9552,M S WALKER INC             ,34904,4403567.01,582379,115422.84,24663,586.3255260828836,4287557.844473917,97.36556375178033,0.35,178475.63927089673,0.0,0.0
9552,M S WALKER INC             ,34905,1592760.59,207901,66930.57,15177,339.9942478133207,1525490.0257521868,95.77647986331623,0.35,103493.17576586665,0.0,0.0
9552,M S WALKER INC             ,34906,21729.84,2576,3361.9500000000003,723,17.078050604320172,18350.81194939568,84.44982544462214,0.35,5198.504693237416,0.0,0.0
9552,M S WALKER INC             ,34907,15620.32,1608,2737.26,411,13.904747184574854,12869.155252815424,82.38727025320496,0.35,4232.5611495147305,0.0,0.0
9552,M S WALKER INC             ,35048,42122.55,3345,7193.64,906,36.54228883512895,34892.36771116487,82.83536421979407,0.35,11123.357367438659,0.0,0.0
9552,M S WALKER INC             ,35049,215173.38,16262,14895.2,1720,75.66471225374256,200202.51528774624,93.04241783428147,0.35,23032.099557313453,0.0,0.0
9552,M S WALKER INC             ,35294,1177459.44,229756,34953.840000000004,10161,177.55869312015665,1142328.0413068796,97.01633894980533,0.35,54048.305681723316,0.0,0.0
9552,M S WALKER INC             ,35358,175.37,13,117.65,13,0.5976390647089541,57.12236093529104,32.572481573411096,0.35,181.91944471493687,6.549444714936868,0.5038034396105283
9552,M S WALKER INC             ,35392,21684.56,1544,3016.8,360,15.324755889621528,18652.43524411038,86.0171257526571,0.35,4664.807316753264,0.0,0.0
9552,M S WALKER INC             ,35393,1327726.66,94534,45665.99999999999,5310,231.97437763705133,1281828.685622363,96.54311570593627,0.35,70612.26827328776,0.0,0.0
9552,M S WALKER INC             ,35442,1917281.47,138153,73463.08,8948,373.1781251325038,1843445.2118748673,96.14890879192961,0.35,113594.24326943462,0.0,0.0
9552,M S WALKER INC             ,35490,52047.47,4353,5245.360000000001,692,26.64540624276889,46775.464593757235,89.87077487869676,0.35,8110.777548065799,0.0,0.0
9552,M S WALKER INC             ,35590,50309.38,4462,4932.15,655,25.054360501523735,45352.17563949847,90.14656042173144,0.35,7626.46824692542,0.0,0.0
9552,M S WALKER INC             ,35709,37432.81,3219,4282.36,604,21.753553974900438,33128.6964460251,88.5017620799109,0.35,6621.713159961385,0.0,0.0
9552,M S WALKER INC             ,35896,13826.76,324,5150.9800000000005,166,26.16597424168745,8649.614025758312,62.557056213880266,0.35,7964.839960371828,0.0,0.0
9552,M S WALKER INC             ,35905,63784.450000000004,1455,8374.400000000001,320,42.54031945175237,55367.50968054825,86.80408732935418,0.35,12949.138953002699,0.0,0.0
9552,M S WALKER INC             ,35910,16793.21,879,2673.44,217,13.580554025971155,14106.189445974027,83.9993631114839,0.35,4133.877775424571,0.0,0.0
9552,M S WALKER INC             ,36045,762.98,102,370.8,72,1.8835917143568224,390.29640828564317,51.154212205515634,0.35,573.3593718682413,0.0,0.0
9552,M S WALKER INC             ,36123,117180.51,6149,8784.72,747,44.624665061878815,108351.16533493811,92.46517644865867,0.35,13583.607177018275,0.0,0.0
9552,M S WALKER INC             ,36199,518473.35,41865,25880.750000000004,3215,131.46916467459639,492461.1308353254,94.98292069116484,0.35,40018.798714884,0.0,0.0
9552,M S WALKER INC             ,36200,149886.58,12142,16042.340000000002,1954,81.49195982442026,133762.74804017556,89.24264469852844,0.35,24805.895322806802,0.0,0.0
9552,M S WALKER INC             ,36344,220710.62,16738,17509.760000000002,2008,88.94616735808124,203111.9138326419,92.02634374034287,0.35,27074.93256516628,0.0,0.0
9552,M S WALKER INC             ,36370,4173.03,597,939.89,203,4.774457973049714,3228.36554202695,77.36262480803997,0.35,1453.3299353431532,0.0,0.0
9552,M S WALKER INC             ,36371,56170.31,5369,6190.2,905,31.44500925084035,49948.66499074916,88.92360571047082,0.35,9571.7615526936,0.0,0.0
9552,M S WALKER INC             ,36510,66403.72,5428,6367.23,807,32.34428713970925,60004.14571286029,90.36262684208097,0.35,9845.49890329186,0.0,0.0
9552,M S WALKER INC             ,36511,161529.09,13091,11258.92,1418,57.19311872871175,150212.9768812713,92.99438069097727,0.35,17409.404798044172,0.0,0.0
9552,M S WALKER INC             ,36571,441.83,17,195.95999999999998,12,0.9954385985581524,244.87456140144184,55.422800941864935,0.35,303.00836707470484,0.0,0.0
9552,M S WALKER INC             ,36572,2459.0099999999998,99,595.3199999999999,41,3.0241095452829114,1860.6658904547169,75.66727628007682,0.35,920.5293993004352,0.0,0.0
9552,M S WALKER INC             ,36573,174998.3,9870,19383.75,1723,98.46567123291278,155516.0843287671,88.86719718349669,0.35,29972.63949420448,0.0,0.0
9552,M S WALKER INC             ,36769,5921.28,472,710.7,138,3.6102174525172432,5206.969782547482,87.93655734144446,0.35,1098.9387960807958,0.0,0.0
9552,M S WALKER INC             ,36773,208.81,19,342.71999999999997,48,1.740950788415238,-135.6509507884152,-64.96381916020076,0.35,529.9399242898696,321.1299242898696,16.901574962624718
9552,M S WALKER INC             ,37217,166267.59,11641,9015.06,1041,45.79474735822442,157206.73525264178,94.55043839430269,0.35,13939.776534397268,0.0,0.0
9552,M S WALKER INC             ,37235,532934.25,43375,32764.499999999996,4045,166.43727272126242,500003.31272727874,93.82082550094665,0.35,50662.98041957117,0.0,0.0
9552,M S WALKER INC             ,37401,937116.25,113175,47055.96,8946,239.03510347115983,889821.2548965289,94.95313467208885,0.35,72761.53092841717,0.0,0.0
9552,M S WALKER INC             ,38412,11752.79,1221,2110.92,359,10.723062086488953,9631.146937913512,81.94774975059975,0.35,3264.0662493638292,0.0,0.0
9552,M S WALKER INC             ,38457,2889938.2,381330,94443.84,20576,479.75629583614204,2795014.6037041643,96.71537625628686,0.35,146036.30199359404,0.0,0.0
9552,M S WALKER INC             ,38471,329.73,27,662.4,72,3.3648628683655857,-336.03486286836556,-101.91212897472647,0.35,1024.2536351821009,694.5236351821009,25.72309759933707
9552,M S WALKER INC             ,38473,77882.14,4786,9694.92,934,49.24830362284856,68137.97169637715,87.48857144446359,0.35,14991.028159419766,0.0,0.0
9552,M S WALKER INC             ,38476,254514.12999999998,10287,27712.16,1744,140.77237045019032,226661.19762954977,89.05642984519162,0.35,42850.66518530798,0.0,0.0
9552,M S WALKER INC             ,38541,201075.28999999998,10871,15874.76,1324,80.64068609332016,185119.88931390666,92.06496199205117,0.35,24546.770286297415,0.0,0.0
9552,M S WALKER INC             ,38542,275586.47,26053,16391.94,2283,83.2678596716132,259111.26214032836,94.02176461722827,0.35,25346.47363026402,0.0,0.0
9552,M S WALKER INC             ,38726,1050.57,143,312.22,67,1.586016734240796,736.7639832657591,70.12992787398832,0.35,482.77848728344736,0.0,0.0
9552,M S WALKER INC             ,38822,29281.47,2853,4069.7999999999997,595,20.67379061243095,25190.99620938757,86.03050396509317,0.35,6293.0366009422005,0.0,0.0
9552,M S WALKER INC             ,38852,8393.18,1682,1357.92,414,6.897968880149451,7028.362031119851,83.7389646250867,0.35,2099.719952123307,0.0,0.0
9552,M S WALKER INC             ,38853,4011.96,804,772.92,228,3.926282923033105,3235.113717076967,80.63673907708369,0.35,1195.148127573897,0.0,0.0
9552,M S WALKER INC             ,38854,299.40000000000003,60,99.9,30,0.5074725249844837,198.99252747501555,66.46377003173532,0.35,154.47303465382228,0.0,0.0
9552,M S WALKER INC             ,38888,2708454.61,96839,124760.08,7391,633.7568850336957,2583060.773114966,95.37028102955605,0.35,192913.59520774413,0.0,0.0
9552,M S WALKER INC             ,38889,20557.530000000002,447,9504.599999999999,438,48.28151512480004,11004.648484875204,53.53098589604492,0.35,14696.74079249969,0.0,0.0
9552,M S WALKER INC             ,38952,89705.09,5791,6986.999999999999,685,35.49259791858446,82682.59740208142,92.17157844898368,0.35,10803.834766028589,0.0,0.0
9552,M S WALKER INC             ,38953,73027.25,5375,5698.03,689,28.944881596970344,67300.27511840303,92.15775634219149,0.35,8810.730587072261,0.0,0.0
9552,M S WALKER INC             ,39098,451.80999999999995,19,885.6,60,4.4986753566192075,-438.2886753566193,-97.00729850083427,0.35,1369.3825774717218,917.5725774717218,48.29329355114326
9552,M S WALKER INC             ,39256,1941012.33,188867,58550.520000000004,11347,297.4252274630082,1882164.384772537,96.96818282306002,0.35,90535.30034994309,0.0,0.0
9552,M S WALKER INC             ,39346,583.83,117,206.4,60,1.0484717633313059,376.38152823666877,64.4676580916823,0.35,319.1514950205097,0.0,0.0
9552,M S WALKER INC             ,39550,2580.09,191,343.99999999999994,40,1.7474529388855093,2234.3425470611146,86.59940339527358,0.35,531.919158367516,0.0,0.0
9552,M S WALKER INC             ,39577,643.54,46,94.5,10,0.4800415776880252,548.559958422312,85.24100419901048,0.35,146.1231408887508,0.0,0.0
9552,M S WALKER INC             ,39581,3308.46,354,388.92,84,1.975637781951606,2917.5643622180482,88.1849670909743,0.35,601.3779042799256,0.0,0.0
9552,M S WALKER INC             ,39764,354831.55,12045,15198.99,831,77.20790623137056,339555.35209376866,95.69480281383339,0.35,23501.842932663647,0.0,0.0
9552,M S WALKER INC             ,39765,16196.76,324,2567.28,76,13.041281921342998,13616.438718078656,84.06890463326403,0.35,3969.7250491097584,0.0,0.0
9552,M S WALKER INC             ,39797,3920.23,177,972.6,60,4.940618396395484,2942.6893816036045,75.06420239637991,0.35,1503.9086436867624,0.0,0.0
9552,M S WALKER INC             ,39974,18866.91,1309,3120.62,337,15.852141250421218,15730.43785874958,83.3758037683414,0.35,4825.341755769879,0.0,0.0
9552,M S WALKER INC             ,40203,527.67,33,631.1999999999999,60,3.2063729506527134,-106.73637295065268,-20.227864565098013,0.35,976.0098045394656,448.3398045394656,13.58605468301411
9552,M S WALKER INC             ,40213,4740.13,287,1800.0500000000002,185,9.143903089072273,2930.9360969109275,61.832399046248256,0.35,2783.3752355216498,0.0,0.0
9552,M S WALKER INC             ,40424,2724.5899999999997,341,1190.16,216,6.045780784139471,1528.3842192158602,56.095934405391645,0.35,1840.316585821753,0.0,0.0
9552,M S WALKER INC             ,40425,20454797.07,1668649,246887.52,38456,1254.1404720876599,20206655.409527913,98.78687791610494,0.35,381756.4007262887,0.0,0.0
9552,M S WALKER INC             ,41062,104474.25,5775,11540.79,969,58.62496337953634,92874.83503662045,88.89734555320614,0.35,17845.253789814673,0.0,0.0
9552,M S WALKER INC             ,41065,145984.03999999998,8396,14567.539999999999,1303,74.00026332945411,131342.49973667052,89.97045138404893,0.35,22525.446558968386,0.0,0.0
9552,M S WALKER INC             ,41070,85634.72,6528,7658.5599999999995,1052,38.90399180125293,77937.25600819875,91.01128141506008,0.35,11842.25229507885,0.0,0.0
9552,M S WALKER INC             ,41072,3294460.49,245951,114713.28,14058,582.7210996081288,3179164.4889003923,96.50030706242866,0.35,177378.46323016635,0.0,0.0
9552,M S WALKER INC             ,41079,49.99,1,33.78,1,0.17159581475451313,16.038404185245486,32.08322501549407,0.35,52.23322433039156,2.2432243303915556,2.2432243303915556
9552,M S WALKER INC             ,41081,1879.0099999999998,99,1252.48,103,6.362354235160823,620.1676457648389,33.00502103580284,0.35,1936.6805449771705,57.67054497717072,0.5825307573451588
9552,M S WALKER INC             ,41087,4730.7300000000005,577,607.5500000000001,145,3.0862355611043357,4120.093764438896,87.09213513430053,0.35,939.4403624016991,0.0,0.0
9552,M S WALKER INC             ,41394,8316.539999999999,346,1921.5,122,9.760845412989845,6385.2791545870095,76.77807302780977,0.35,2971.1705314045994,0.0,0.0
9552,M S WALKER INC             ,42097,86254.63,10787,21834.239999999998,2843,110.91368272189403,64309.47631727811,74.55770932792606,0.35,33761.77489649522,0.0,0.0
9552,M S WALKER INC             ,42122,819134.95,99225,29476.71,6507,149.73594045981363,789508.5040595402,96.38320328775377,0.35,45579.1476007074,0.0,0.0
9552,M S WALKER INC             ,42158,3565.2,280,931.84,128,4.733565542357772,2628.626434457642,73.73012550369242,0.35,1440.8824085267042,0.0,0.0
9552,M S WALKER INC             ,42162,370.53,27,115.5,25,0.5867174838409196,254.44328251615906,68.67008947080103,0.35,178.59494997513985,0.0,0.0
9552,M S WALKER INC             ,42167,25738.06,1794,3740.9999999999995,435,19.003550710379916,21978.056449289623,85.39127055143094,0.35,5784.620847246737,0.0,0.0
9552,M S WALKER INC             ,42579,1387222.7,136330,58182.3,8910,295.554741645693,1328744.8452583542,95.78453735354492,0.35,89965.9303717626,0.0,0.0
9552,M S WALKER INC             ,42685,27978.170000000002,583,7717.0199999999995,246,39.20095720476237,20221.94904279524,72.27759729387319,0.35,11932.647626468864,0.0,0.0
9552,M S WALKER INC             ,42691,4572.4800000000005,352,1623.16,217,8.245336372911058,2941.0746636270896,64.32121438753344,0.35,2509.8543636506324,0.0,0.0
9552,M S WALKER INC             ,42801,10041.72,628,1312.57,119,6.667599720909748,8722.48240027909,86.86243392844145,0.35,2029.596307262938,0.0,0.0
9552,M S WALKER INC             ,43025,1678.32,168,476.64,72,2.421238281367411,1199.2587617186325,71.45590600830786,0.35,737.0172896636421,0.0,0.0
9552,M S WALKER INC             ,43027,719.52,48,367.2,36,1.8653044161591834,350.4546955838408,48.706734431821324,0.35,567.7927760248602,0.0,0.0
9552,M S WALKER INC             ,43184,34986.12,2188,5852.0,560,29.72701918127326,29104.392980818728,83.1883986587216,0.35,9048.81079874042,0.0,0.0
9552,M S WALKER INC             ,43317,199.6,40,206.4,60,1.0484717633313059,-7.848471763331317,-3.9321000818293177,0.35,319.1514950205097,119.55149502050969,2.988787375512742
9552,M S WALKER INC             ,43900,16331.37,363,5926.7300000000005,191,30.106633013025924,10374.533366986974,63.52518721324037,0.35,9164.36405078927,0.0,0.0
9552,M S WALKER INC             ,43916,359.7,30,557.28,72,2.830873760994525,-200.41087376099452,-55.716117253543096,0.35,861.7090365553762,502.0090365553762,16.733634551845874
9552,M S WALKER INC             ,44106,106505.57,7043,11161.519999999999,1132,56.69834571636451,95287.35165428364,89.46701252740456,0.35,17258.79745494825,0.0,0.0
9552,M S WALKER INC             ,44107,335603.45,20455,21850.039999999997,2077,110.99394364176145,313642.41605635826,93.45625501059607,0.35,33786.20606714117,0.0,0.0
9552,M S WALKER INC             ,44494,4251956.55,547015,106051.5,23567,538.7209457796995,4145366.32905422,97.49314886706028,0.35,163984.95530119954,0.0,0.0
9552,M S WALKER INC             ,44613,16138.18,1882,5071.6,818,25.76273931642951,11040.81726068357,68.41426518159774,0.35,7842.0965220252765,0.0,0.0
9552,M S WALKER INC             ,45276,110702.2,13260,7350.719999999999,1612,37.34022461315259,103314.13977538684,93.32618482323463,0.35,11366.24649940485,0.0,0.0
9552,M S WALKER INC             ,45322,291358.18,35982,22517.12,4832,114.38257999778395,268726.67742000223,92.23241215331666,0.35,34817.69627691966,0.0,0.0
9552,M S WALKER INC             ,45604,89935.01,4499,10848.1,830,55.106233216057845,79031.80376678394,87.87657194543476,0.35,16774.16343571701,0.0,0.0
9552,M S WALKER INC             ,45605,12482.94,1306,2974.3199999999997,486,15.108965770889384,9493.511034229112,76.05188388495908,0.35,4599.121485801368,0.0,0.0
9552,M S WALKER INC             ,45871,5459.07,643,1811.2,320,9.200542915434404,3638.6694570845657,66.65365084317595,0.35,2800.616219869899,0.0,0.0
9552,M S WALKER INC             ,46132,3922.98,302,1281.6000000000001,144,6.510278158359504,2634.8697218416405,67.16500522158259,0.35,1981.7081202436302,0.0,0.0
9552,M S WALKER INC             ,46475,18605.61,1839,2592.0,384,13.16685470230012,16000.4431452977,85.997949786638,0.35,4007.949007234308,0.0,0.0
9552,M S WALKER INC             ,46476,1294000.91,126709,51805.909999999996,7519,263.1639234916808,1241931.8360765083,95.97611767340321,0.35,80106.26757460258,0.0,0.0
9552,M S WALKER INC             ,46554,44532.79,2821,6112.89,651,31.052289522046056,38388.84771047795,86.20355407886628,0.35,9452.218906956994,0.0,0.0
9552,M S WALKER INC             ,46590,1052.19,81,653.64,78,3.320363776084664,395.2296362239154,37.562572940620555,0.35,1010.7082519632072,0.0,0.0
9552,M S WALKER INC             ,46934,1575024.17,94891,61107.37,5927,310.41352701762855,1513606.3864729821,96.10051803033488,0.35,94488.89773387327,0.0,0.0
9552,M S WALKER INC             ,46942,239.92,8,700.92,36,3.560536959080323,-464.5605369590803,-193.6314342110205,0.35,1083.8162107062774,843.8962107062774,105.48702633828468
9552,M S WALKER INC             ,46947,82901.05,6595,6770.4,930,34.392312143693175,76096.25768785631,91.79166933091476,0.35,10468.911249451834,0.0,0.0
9552,M S WALKER INC             ,47011,6189.75,325,1764.0,144,8.960776116843137,4416.789223883156,71.35650428342271,0.35,2727.6319632566815,0.0,0.0
9552,M S WALKER INC             ,47014,857232.22,62578,34892.16,4276,177.24537074437043,822162.8146292556,95.9089958878652,0.35,53952.93133960673,0.0,0.0
9622,WEIN BAUER INC             ,1062,8415.96,1204,3436.6400000000003,752,17.550026591906615,4961.7699734080925,58.95667248190454,0.35,5314.138502449087,0.0,0.0
9622,WEIN BAUER INC             ,5836,798746.46,30854,38350.799999999996,2010,195.84756035572303,760199.8124396442,95.17410724294719,0.35,59302.53470823957,0.0,0.0
9622,WEIN BAUER INC             ,25430,359.73,27,301.68,36,1.5406012914493188,56.50939870855069,15.708836824437963,0.35,466.4932327560759,106.76323275607587,3.9541938057805877
9622,WEIN BAUER INC             ,25431,2241.96,204,510.48,72,2.6068885814739073,1728.8731114185262,77.11436026595149,0.35,789.3644439714983,0.0,0.0
9622,WEIN BAUER INC             ,25432,137.88,12,95.03999999999999,12,0.4853445595973987,42.3546554404026,30.718491035975198,0.35,146.96206855322674,9.082068553226748,0.756839046102229
9622,WEIN BAUER INC             ,47075,2192.81,249,822.36,132,4.1995786198497145,1366.25042138015,62.305918952401264,0.35,1271.630120953615,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,1226,699353.98,27902,49475.25,2475,264.761986739016,649613.968013261,92.88772018045296,0.35,76523.09536421386,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,2071,6473.389999999999,361,1278.9,98,6.843908920935772,5187.646091079064,80.13801255723916,0.35,1978.067552186055,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,2142,539733.05,35395,37627.5,3625,201.3599053268518,501904.1900946732,92.9911907552582,0.35,58198.24600819516,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,2514,768402.09,49591,38440.29,3369,205.70947193240923,729756.0905280676,94.97060198366555,0.35,59455.38380297294,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,2519,152.91,9,115.83,9,0.6198529754570259,36.46014702454297,23.844187446565282,0.35,179.15361996224155,26.243619962241553,2.9159577735823947
9625,WESTERN SPIRITS BEVERAGE CO,2525,191440.25,13975,30641.92,2368,163.97725361060304,160634.3527463894,83.90834881713192,0.35,47393.68808247785,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,2794,73067.48,4552,9628.5,917,51.52598095647046,63387.45401904352,86.75193672895729,0.35,14892.347663009954,0.0,0.0
